Run,Generation,Best X Value,Best Fitness Value
1,0,[-0.82241191  0.57244102 -0.65307523  0.59312772  0.55503254  0.24933436],7.932488560151639
1,1,[-0.537372    0.98280235  0.49454173  0.56422374  0.30814528  0.33046569],4.45076296110017
1,2,[0.86543601 0.89055582 0.66569931 0.88315577 0.5204125  0.13567146],3.336981920859912
1,3,[0.91127183 0.86505998 0.57442548 0.823473   0.53831483 0.06143064],2.0675121826506966
1,4,[1.         0.7223504  0.57306209 0.94321602 0.53340506 0.12126166],1.888099426962157
1,5,[0.8993055  0.75077601 0.60378709 1.         0.61332483 0.03564042],1.6361365344031786
1,6,[0.67114442 0.94394448 0.61335298 1.         0.59611876 0.0319796 ],1.5724469897394462
1,7,[ 0.66173793  0.87627557  0.60008824  0.91970714  0.70701882 -0.00153452],1.4348574234121894
1,8,[ 0.61060688  0.80481834  0.52619575  0.92901386  0.6558512  -0.04376   ],1.4130925296379877
1,9,[ 0.55928434  0.89040365  0.70681998  0.9979888   0.66852129 -0.05820385],1.3938053730738078
1,10,[0.49323018 0.70906305 0.65523349 0.86551884 0.70180884 0.03747831],1.3039310914352138
1,11,[0.49323018 0.70906305 0.65523349 0.86551884 0.70180884 0.03747831],1.3039310914352138
1,12,[0.49323018 0.70906305 0.65523349 0.86551884 0.70180884 0.03747831],1.3039310914352138
1,13,[ 0.24414417  0.85002656  0.76309985  0.9714249   0.7554782  -0.01270469],1.2341553794327635
1,14,[ 0.24085405  0.76010598  0.78606713  0.94455565  0.78275528 -0.01208496],1.2002716921482255
1,15,[ 0.24085405  0.76010598  0.78606713  0.94455565  0.78275528 -0.01208496],1.2002716921482255
1,16,[ 0.24085405  0.76010598  0.78606713  0.94455565  0.78275528 -0.01208496],1.2002716921482255
1,17,[0.17889082 0.87120733 0.70708714 0.9463933  0.75514581 0.00174621],1.1989399485638783
1,18,[0.18085645 0.91717551 0.82042288 1.         0.88370271 0.06170994],1.1695628929181874
1,19,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,20,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,21,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,22,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,23,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,24,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,25,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,26,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,27,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,28,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,29,[0.09579502 0.94180872 0.87438155 0.93742825 0.90991099 0.02931373],1.1254736257932003
1,30,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,31,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,32,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,33,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,34,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,35,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,36,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,37,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,38,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,39,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,40,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,41,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,42,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,43,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,44,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,45,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,46,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,47,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
1,48,[ 0.02668462  0.87608255  0.93174765  0.87661017  0.96226227 -0.02169219],1.1030899418107283
