Kick_Time,x,y,vx,vy,vector_x,vector_y,x_wall,y_wall,tangent_x,tangent_y,radius_x,radius_y,wall_distance
127.08,-0.215,0.086,-0.0279,-0.0577,,,-0.23211917272131483,0.09284766908852593,-0.3713906763541037,-0.9284766908852593,-0.9284766908852592,0.37139067635410394,0.01843791329321634
127.44,-0.2325,0.0439,-0.0175,-0.0421,,,-0.2456592365647712,0.046384690258896584,-0.18553876103558636,-0.9826369462590849,-0.9826369462590848,0.18553876103558636,0.013391758385300517
128.56,-0.1622,-0.1007,0.0703,-0.1446,,,-0.21239587782625405,-0.13186353204133033,0.5274541281653214,-0.8495835113050163,-0.8495835113050163,-0.5274541281653213,0.05908292376007848
129.2,-0.1456,-0.1271,0.0166,-0.0264,,,-0.18833635608350122,-0.16440625589432006,0.6576250235772803,-0.7533454243340049,-0.7533454243340048,-0.6576250235772801,0.056728765720296614
129.88,-0.0774,-0.1718,0.0682,-0.0447,,,-0.10269045898572361,-0.2279356699450558,0.9117426797802232,-0.41076183594289445,-0.41076183594289445,-0.9117426797802232,0.0615696415117776
130.6,0.0459,-0.1628,0.1233,0.009,,,0.06784046747942596,-0.24061934870698357,0.9624773948279343,0.27136186991770384,0.27136186991770384,-0.9624773948279343,0.08085317029278971
131.16,0.1483,-0.1079,0.1024,0.0549,,,0.20215454358843593,-0.14708344742543655,0.5883337897017462,0.8086181743537437,0.8086181743537436,-0.5883337897017463,0.0666007088345214
131.76,0.2029,-0.0799,0.0546,0.028,,,0.23261394347888698,-0.09160105512056713,0.3664042204822685,0.9304557739155479,0.9304557739155478,-0.36640422048226856,0.03193482625600208
132.56,0.172,-0.0784,-0.0309,0.0015,,,0.2274827889760066,-0.10368982939371464,0.41475931757485857,0.9099311559040264,0.9099311559040265,-0.4147593175748586,0.06097471068663857
133.08,0.1123,0.012,-0.0597,0.0904,,,0.24858481529966464,0.026562936630418307,-0.10625174652167323,0.9943392611986586,0.9943392611986587,0.10625174652167324,0.13706068000913058
134.12,0.0263,0.1562,-0.086,0.1442,,,0.04150919407597771,0.24652989029154823,-0.986119561166193,0.16603677630391087,0.16603677630391084,0.986119561166193,0.09160135732904778
134.84,-0.0813,0.1644,-0.1076,0.0082,,,-0.11082088240412599,0.22409536368066804,-0.8963814547226723,-0.443283529616504,-0.4432835296165041,0.8963814547226723,0.06659593788577092
135.88,-0.1948,0.0554,-0.1135,-0.109,,,-0.24046465504410655,0.06838676534621921,-0.27354706138487683,-0.9618586201764262,-0.9618586201764262,0.2735470613848768,0.047475433588910015
136.4,-0.2253,0.0367,-0.0305,-0.0187,,,-0.24674777704879391,0.040193712462009486,-0.16077484984803794,-0.9869911081951757,-0.9869911081951755,0.16077484984803786,0.021730466334203946
136.8,-0.235,0.0205,-0.0097,-0.0162,,,-0.24905417247048503,0.021726002279340188,-0.08690400911736075,-0.9962166898819401,-0.9962166898819402,0.08690400911736089,0.014107545690838191
138.04,-0.1798,-0.1314,0.0552,-0.1519,,,-0.2018436668081117,-0.14750977652161223,0.590039106086449,-0.8073746672324469,-0.8073746672324466,-0.5900391060864495,0.02730289629184668
138.84,-0.0336,-0.1816,0.1462,-0.0502,,,-0.04548353541332546,-0.2458276794958305,0.983310717983322,-0.18193414165330185,-0.18193414165330188,-0.9833107179833221,0.06531778645467776
139.76,0.0965,-0.1473,0.1301,0.0343,,,0.13699971385512505,-0.2091197704752323,0.8364790819009293,0.5479988554205003,0.5479988554205003,-0.8364790819009295,0.07390474168791483
140.52,0.1598,-0.0968,0.0633,0.0505,,,0.2138282096184818,-0.1295279767901692,0.5181119071606768,0.8553128384739273,0.8553128384739271,-0.5181119071606766,0.06316777579871294
141.52,0.1324,0.1126,-0.0274,0.2094,,,0.1904422349500673,0.1619622028351781,-0.6478488113407124,0.7617689398002692,0.761768939800269,0.6478488113407123,0.07619401621348015
142.16,0.0421,0.1927,-0.0903,0.0801,,,0.05335995905825681,0.24423905250655792,-0.9769562100262318,0.21343983623302726,0.2134398362330272,0.9769562100262318,0.05275472122253469
143.32,-0.1251,0.1896,-0.1672,-0.0031,,,-0.13768295196926716,0.20867056509490853,-0.8346822603796342,-0.5507318078770688,-0.5507318078770685,0.8346822603796344,0.02284769426660005
144.28,-0.1697,0.1476,-0.0446,-0.042,,,-0.18863223500712087,0.16406669350059544,-0.6562667740023818,-0.7545289400284835,-0.7545289400284831,0.656266774002382,0.025091463034414813
145.32,-0.1964,0.0863,-0.0267,-0.0613,,,-0.22887856290110842,0.10057138481856241,-0.40228553927424965,-0.9155142516044337,-0.9155142516044337,0.40228553927424965,0.03547575894552152
146.52,-0.208,0.0114,-0.0116,-0.0749,,,-0.24962535843164008,0.013681389837118736,-0.05472555934847494,-0.9985014337265603,-0.9985014337265602,0.054725559348474936,0.041687830408302845
147.16,-0.1972,-0.0108,0.0108,-0.0222,,,-0.24962591690928249,-0.013671196260751781,0.054684785043007125,-0.9985036676371299,-0.9985036676371298,-0.054684785043007125,0.05250448106349351
147.8,-0.1712,-0.0449,0.026,-0.0341,,,-0.24182161082445625,-0.06342167246505892,0.25368668986023574,-0.9672864432978251,-0.9672864432978251,-0.25368668986023574,0.07301002853268776
148.16,-0.1606,-0.0587,0.0106,-0.0138,,,-0.23480716628384513,-0.085823042720185,0.34329217088074004,-0.9392286651353806,-0.9392286651353805,-0.34329217088074004,0.07900862594855845
148.72,-0.0866,-0.1156,0.074,-0.0569,,,-0.14988920437050474,-0.20008304879018876,0.8003321951607552,-0.599556817482019,-0.599556817482019,-0.800332195160755,0.10555997784547386
150.4,0.1732,-0.0286,0.2598,0.087,,,0.24665978824170295,-0.040730195979865505,0.16292078391946205,0.9866391529668119,0.9866391529668118,-0.16292078391946205,0.07445456428605157
151.2,0.1679,0.0745,-0.0053,0.1031,,,0.22851458173149844,0.10139568992850884,-0.4055827597140354,0.9140583269259939,0.9140583269259939,0.4055827597140354,0.06631369131043
152.32,0.062,0.1967,-0.1059,0.1222,,,0.07515520109036873,0.23843593636250857,-0.9537437454500344,0.300620804361475,0.3006208043614749,0.9537437454500344,0.043760115399566785
152.72,0.0056,0.2251,-0.0564,0.0284,,,0.006217534279986684,0.24992267257589335,-0.9996906903035734,0.024870137119946737,0.024870137119946716,0.9996906903035734,0.02483035284479393
153.36,-0.1286,0.1863,-0.1342,-0.0388,,,-0.14202096989155813,0.20574266478069425,-0.8229706591227771,-0.5680838795662326,-0.5680838795662325,0.8229706591227771,0.023624979293209114
154.08,-0.2115,0.0981,-0.0829,-0.0882,,,-0.22679171997407754,0.10519275522201896,-0.42077102088807583,-0.9071668798963102,-0.9071668798963102,0.4207710208880759,0.016856567752810164
154.96,-0.2119,-0.0116,-0.0004,-0.1097,,,-0.24962624302665515,-0.013665240297825386,0.054660961191301545,-0.9985049721066206,-0.9985049721066204,-0.054660961191301524,0.03778272926078802
155.48,-0.2014,-0.0726,0.0105,-0.061,,,-0.23518610464530618,-0.08477910227035367,0.33911640908141466,-0.9407444185812247,-0.9407444185812247,-0.33911640908141466,0.03591422279843062
156.84,-0.0574,-0.1542,0.144,-0.0816,,,-0.08721446518726038,-0.23429391170514896,0.937175646820596,-0.34885786074904157,-0.34885786074904157,-0.937175646820596,0.08546307405326911
159.56,0.1613,0.0402,0.2187,0.1944,,,0.2425797929858278,0.06045696018617655,-0.2418278407447062,0.9703191719433112,0.9703191719433111,0.2418278407447062,0.08376603836760674
160.88,0.0657,0.1605,-0.0956,0.1203,,,0.09470872661834158,0.23136606730964726,-0.9254642692385892,0.3788349064733664,0.3788349064733663,0.925464269238589,0.07657353143190626
161.68,-0.0783,0.1844,-0.144,0.0239,,,-0.09771116580187024,0.2301141631400367,-0.9204566525601467,-0.39084466320748096,-0.39084466320748107,0.9204566525601466,0.04966465613876317
163.36,-0.2215,0.0496,-0.1432,-0.1348,,,-0.2439583315881332,0.05462904400348265,-0.2185161760139306,-0.9758333263525328,-0.9758333263525327,0.21851617601393078,0.023014515882623016
163.84,-0.229,0.0367,-0.0075,-0.0129,,,-0.24685005992869175,0.03956068646018772,-0.1582427458407509,-0.9874002397147671,-0.9874002397147671,0.1582427458407509,0.018077836332962754
165.72,0.0111,-0.1814,0.2401,-0.2181,,,0.015269125241127873,-0.24953327195861227,0.9981330878344491,0.06107650096451149,0.06107650096451147,-0.998133087834449,0.06826070870612486
166.12,0.0633,-0.1673,0.0522,0.0141,,,0.08846972005385155,-0.23382281461310217,0.9352912584524087,0.3538788802154062,0.3538788802154061,-0.9352912584524087,0.07112523934327683
166.92,0.1464,-0.1193,0.0831,0.048,,,0.19380154341200215,-0.157927077384234,0.6317083095369361,0.7752061736480087,0.7752061736480086,-0.6317083095369361,0.06114701485017504
168.44,0.197,0.0554,0.0506,0.1747,,,0.24066472494987318,0.06767931858996433,-0.2707172743598573,0.9626588997994927,0.9626588997994926,0.2707172743598573,0.04535845973996383
169.48,0.1481,0.1381,-0.0489,0.0827,,,0.18284180250863227,0.17049596844322834,-0.6819838737729134,0.7313672100345291,0.731367210034529,0.6819838737729135,0.047502543225846905
170.84,0.0877,0.2051,-0.0604,0.067,,,0.09829042185337525,0.22986733776655946,-0.9194693510662378,0.393161687413501,0.3931616874135009,0.9194693510662378,0.026936556110150583
171.56,0.0625,0.2246,-0.0252,0.0195,,,0.06702157329338808,0.24084872578711938,-0.9633949031484775,0.2680862931735523,0.2680862931735525,0.9633949031484775,0.016866111429504976
172.56,-0.013,0.2404,-0.0755,0.0158,,,-0.013499411208462564,0.24963526573187697,-0.998541062927508,-0.053997644833850264,-0.05399764483385027,0.998541062927508,0.00924875908938702
174.44,-0.0757,-0.101,-0.0627,-0.3414,,,-0.14993661107337053,-0.20004752600277972,0.8001901040111189,-0.5997464442934821,-0.5997464442934821,-0.8001901040111189,0.1237799936618604
175.36,0.0838,-0.1306,0.1595,-0.0296,,,0.13501020837920497,-0.210409704228212,0.841638816912848,0.5400408335168199,0.54004083351682,-0.841638816912848,0.09482654866247256
177.36,0.1778,0.097,0.094,0.2276,,,0.2194644581525071,0.11973032868837563,-0.4789213147535025,0.8778578326100284,0.8778578326100284,0.4789213147535025,0.04746150983084721
179.0,0.1345,0.184,-0.0433,0.087,,,0.1475316475372316,0.20182768138922388,-0.8073107255568955,0.5901265901489264,0.5901265901489265,0.8073107255568953,0.022082800122500634
179.76,0.0059,0.2155,-0.1286,0.0315,,,0.006841983787323864,0.24990635697767674,-0.999625427910707,0.027367935149295457,0.02736793514929546,0.999625427910707,0.03441924946786182
180.36,-0.0983,0.1899,-0.1042,-0.0256,,,-0.11492569646926803,0.22201820711611395,-0.8880728284644559,-0.4597027858770722,-0.4597027858770722,0.8880728284644557,0.03616618602288363
181.2,-0.1855,0.1107,-0.0872,-0.0792,,,-0.2146789672677545,0.12811300095170042,-0.5124520038068017,-0.858715869071018,-0.8587158690710179,0.5124520038068018,0.03397976946591322
182.16,-0.2189,-0.0297,-0.0334,-0.1404,,,-0.24773021186878166,-0.033611636786216606,0.13444654714486642,-0.9909208474751267,-0.9909208474751267,-0.13444654714486642,0.029094364037492243
182.8,-0.2042,-0.0595,0.0147,-0.0298,,,-0.24001842208707994,-0.06993680761107374,0.27974723044429495,-0.9600736883483197,-0.9600736883483196,-0.27974723044429506,0.03730799262783757
183.52,-0.101,-0.1275,0.1032,-0.068,,,-0.1552347804997118,-0.19596469815557674,0.783858792622307,-0.6209391219988472,-0.6209391219988472,-0.7838587926223068,0.08734315261877229
184.6,0.1136,-0.1213,0.2146,0.0062,,,0.17089018377837792,-0.182473409263356,0.729893637053424,0.6835607351135117,0.6835607351135116,-0.729893637053424,0.08381140231652473
185.36,0.1823,-0.0339,0.0687,0.0874,,,0.24578645824829698,-0.045705764863506686,0.18282305945402674,0.9831458329931879,0.983145832993188,-0.1828230594540268,0.06457481292985034
186.28,0.1525,0.0947,-0.0298,0.1286,,,0.21238206384064767,0.1318857799718645,-0.527543119887458,0.8495282553625907,0.8495282553625908,0.5275431198874578,0.07048860760386264
187.44,0.0494,0.1634,-0.1031,0.0687,,,0.07234737531908093,0.23930285682465233,-0.9572114272986093,0.28938950127632374,0.2893895012763236,0.9572114272986092,0.07929581141635689
188.44,0.0067,0.1922,-0.0427,0.0288,,,0.008709590052727855,0.24984824002004383,-0.9993929600801753,0.03483836021091142,0.034838360210911426,0.9993929600801753,0.05768325605917721
189.0,-0.0184,0.1903,-0.0251,-0.0019,,,-0.02406015371852767,0.2488395245997726,-0.9953580983990904,-0.09624061487411067,-0.09624061487411063,0.9953580983990903,0.0588125265609695
189.48,-0.0763,0.1426,-0.0579,-0.0477,,,-0.11794380823568991,0.22042971237758036,-0.8817188495103214,-0.47177523294275964,-0.4717752329427596,0.8817188495103214,0.08827044178629559
190.16,-0.1449,0.0776,-0.0686,-0.065,,,-0.22038581806564733,0.11802580732846263,-0.47210322931385057,-0.8815432722625894,-0.8815432722625893,0.4721032293138506,0.08562916925439598
191.2,-0.1462,-0.109,-0.0013,-0.1866,,,-0.20042691053774625,-0.1494290919877862,0.5977163679511448,-0.801707642150985,-0.8017076421509848,-0.5977163679511447,0.06763925861085124
192.32,0.0179,-0.1946,0.1641,-0.0856,,,0.022899218203147435,-0.2489490425884073,0.9957961703536293,0.09159687281258976,0.09159687281258977,-0.9957961703536293,0.05457848122583839
192.84,0.0924,-0.1854,0.0745,0.0092,,,0.11151365920971457,-0.22375143308962211,0.8950057323584885,0.44605463683885826,0.44605463683885815,-0.8950057323584885,0.042850488776825735
193.36,0.1744,-0.1342,0.082,0.0512,,,0.198130654680725,-0.15246062992060377,0.6098425196824151,0.7925226187229,0.7925226187229,-0.6098425196824153,0.029943189153346123
194.0,0.2138,-0.011,0.0394,0.1232,,,0.24966976826143453,-0.012845497899325443,0.05138199159730178,0.9986790730457382,0.9986790730457381,-0.05138199159730177,0.035917212275250854
194.52,0.1977,0.096,-0.0161,0.107,,,0.22488853385447355,0.10920232296423603,-0.4368092918569441,0.8995541354178942,0.8995541354178941,0.4368092918569441,0.030224455409615714
195.2,0.1205,0.1811,-0.0772,0.0851,,,0.1384893394262359,0.20813626033270807,-0.8325450413308323,0.5539573577049436,0.5539573577049436,0.8325450413308323,0.03247423141154057
195.76,0.0346,0.2121,-0.0859,0.031,,,0.04025059985040153,0.2467385037072302,-0.9869540148289209,0.16100239940160616,0.16100239940160627,0.9869540148289209,0.0350963704354903
196.48,-0.0361,0.2262,-0.0707,0.0141,,,-0.03939971922900106,0.2468758030360122,-0.9875032121440488,-0.15759887691600424,-0.15759887691600424,0.9875032121440488,0.020937453956348412
197.8,-0.1729,0.1468,-0.1368,-0.0794,,,-0.190574545855532,0.16180649700168942,-0.6472259880067578,-0.7622981834221281,-0.7622981834221279,0.6472259880067579,0.02318586904692202
198.56,-0.2202,0.0654,-0.0473,-0.0814,,,-0.23965336370319668,0.07117770202629002,-0.28471080810516014,-0.9586134548127868,-0.9586134548127866,0.2847108081051602,0.020293230400146883
