Run,Generation,Best X Value,Best Fitness Value
1,0,[-0.0828049  -0.84174957 -0.9264545  -0.65066127  0.55394841  0.10016723],8172.981442190858
1,1,[-0.01771464 -0.91362232 -0.89285638 -0.60721456  0.54578539  0.00533698],138.39656044700143
1,2,"[-7.36999471e-01  3.34909949e-02 -2.86538023e-01  5.83363688e-02
 -6.05689553e-01 -6.67421601e-04]",19.18212737672262
1,3,"[-7.36999471e-01  3.34909949e-02 -2.86538023e-01  5.83363688e-02
 -6.05689553e-01 -6.67421601e-04]",19.18212737672262
1,4,"[-7.36999471e-01  3.34909949e-02 -2.86538023e-01  5.83363688e-02
 -6.05689553e-01 -6.67421601e-04]",19.18212737672262
1,5,"[-7.36999471e-01  3.34909949e-02 -2.86538023e-01  5.83363688e-02
 -6.05689553e-01 -6.67421601e-04]",19.18212737672262
1,6,"[-7.36999471e-01  3.34909949e-02 -2.86538023e-01  5.83363688e-02
 -6.05689553e-01 -6.67421601e-04]",19.18212737672262
1,7,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,8,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,9,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,10,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,11,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,12,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,13,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,14,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,15,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,16,[-0.71403494  0.02301993 -0.16672222  0.10210665 -0.68503109 -0.00102743],17.491672961683832
1,17,"[-8.03222027e-01  1.08281577e-01 -3.02276149e-01  1.96809788e-01
 -6.46363438e-01 -2.55433216e-04]",16.571809707061554
1,18,"[-8.03222027e-01  1.08281577e-01 -3.02276149e-01  1.96809788e-01
 -6.46363438e-01 -2.55433216e-04]",16.571809707061554
1,19,"[-8.03222027e-01  1.08281577e-01 -3.02276149e-01  1.96809788e-01
 -6.46363438e-01 -2.55433216e-04]",16.571809707061554
1,20,"[-8.03222027e-01  1.08281577e-01 -3.02276149e-01  1.96809788e-01
 -6.46363438e-01 -2.55433216e-04]",16.571809707061554
1,21,"[-8.03222027e-01  1.08281577e-01 -3.02276149e-01  1.96809788e-01
 -6.46363438e-01 -2.55433216e-04]",16.571809707061554
1,22,"[-8.03222027e-01  1.08281577e-01 -3.02276149e-01  1.96809788e-01
 -6.46363438e-01 -2.55433216e-04]",16.571809707061554
1,23,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,24,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,25,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,26,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,27,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,28,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,29,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,30,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,31,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,32,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,33,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,34,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,35,"[-6.44794204e-01 -1.10288382e-01 -7.82807242e-02  2.11748603e-01
 -6.31389304e-01 -4.79526330e-04]",16.37733888609936
1,36,"[-8.29683725e-01  2.01898263e-01 -3.80932774e-01  2.91885524e-01
 -5.88173499e-01 -1.06503357e-04]",15.520295759436145
1,37,"[-8.29683725e-01  2.01898263e-01 -3.80932774e-01  2.91885524e-01
 -5.88173499e-01 -1.06503357e-04]",15.520295759436145
1,38,"[-8.29683725e-01  2.01898263e-01 -3.80932774e-01  2.91885524e-01
 -5.88173499e-01 -1.06503357e-04]",15.520295759436145
1,39,"[-8.29683725e-01  2.01898263e-01 -3.80932774e-01  2.91885524e-01
 -5.88173499e-01 -1.06503357e-04]",15.520295759436145
1,40,"[-8.29683725e-01  2.01898263e-01 -3.80932774e-01  2.91885524e-01
 -5.88173499e-01 -1.06503357e-04]",15.520295759436145
